CRSP Ticker,Fiscal Quarter,Operating Income,GICS Sub-Industry,Consumer Sentiment Index,GDP Growth Rate,Adjusted Close,SP500_Return,Company_Growth,Growth_Difference,CEO Dismissal
ABT,2008Q1,0.1386277639824997,Health Care Equipment,72.89999999999999,-1.7,18.28433609008789,-0.0991991307532211,,,0
ABT,2008Q2,0.1807492480175007,Health Care Equipment,,,17.67964744567871,-0.0322824168353859,-0.0330714028351833,-0.0007889859997974,0
ABT,2008Q3,0.1446576950264748,Health Care Equipment,,,19.33970642089844,-0.0887812614440918,0.0938966107961323,0.1826778722402241,0
ABT,2008Q4,0.1932289693458773,Health Care Equipment,57.666666666666664,-8.5,18.05501937866211,-0.2255821432970853,-0.0664274324685767,0.1591547108285085,0
ABT,2009Q1,0.2141283638961657,Health Care Equipment,58.26666666666667,-4.5,16.25375747680664,-0.116667594666828,-0.0997651602625387,0.0169024344042892,0
ABT,2009Q2,0.171863533869698,Health Care Equipment,,,16.175817489624023,0.1522177960698889,-0.0047951981130415,-0.1570129941829304,0
ABT,2009Q3,0.1907412418022754,Health Care Equipment,,,17.162601470947266,0.1498498320856021,0.0610036544957444,-0.0888461775898576,0
ABT,2009Q4,0.1750533867221411,Health Care Equipment,70.16666666666667,4.4,18.881778717041016,0.0548870680963402,0.1001699683468126,0.0452829002504724,0
ABT,2010Q1,0.1302868128442273,Health Care Equipment,73.86666666666666,1.9,18.55819320678711,0.0487221588328452,-0.0171374484948214,-0.0658596073276666,0
ABT,2010Q2,0.1463516881939723,Health Care Equipment,,,16.618558883666992,-0.1186219666009427,-0.1045163341876812,0.0141056324132614,0
ABT,2010Q3,0.1026802697561819,Health Care Equipment,,,18.73056602478028,0.1071979455150282,0.1270872616511293,0.0198893161361011,0
ABT,2010Q4,0.1445423227403461,Health Care Equipment,71.26666666666667,2.1,17.32047462463379,0.1020330077625684,-0.0752829037991142,-0.1773159115616827,0
ABT,2011Q1,0.0955435852625291,Health Care Equipment,73.06666666666666,-0.9,17.8972110748291,0.0542205564485891,0.0332979587854398,-0.0209225976631492,1
ABT,2011Q2,0.2020319665567838,Health Care Equipment,,,19.382137298583984,-0.0039144849477483,0.0829696994434683,0.0868841843912166,0
ABT,2011Q3,0.0308861430012122,Health Care Equipment,,,19.00820541381836,-0.1432789924614669,-0.0192926032359157,0.1239863892255511,0
ABT,2011Q4,0.1559350126235858,Health Care Equipment,64.8,4.6,21.092214584350582,0.1115235073975089,0.1096373447762308,-0.001886162621278,0
ABT,2012Q1,0.2350492051476154,Health Care Equipment,75.5,3.4,23.188617706298828,0.1199666014997293,0.0993922716632931,-0.0205743298364361,0
ABT,2012Q2,0.3246753246753247,Health Care Equipment,,,24.60037040710449,-0.0328796051649713,0.0608812788535548,0.0937608840185261,0
ABT,2012Q3,0.3690408357075024,Health Care Equipment,,,26.365779876708984,0.0576364067331522,0.0717635320277394,0.0141271252945872,0
ABT,2012Q4,0.3303011292346298,Health Care Equipment,79.39999999999999,0.5,25.37289810180664,-0.0100509499728392,-0.0376579710346226,-0.0276070210617834,0
ABT,2013Q1,0.1124406849597689,Health Care Equipment,,,28.634477615356445,0.1002671494506539,0.1285458011324913,0.0282786516818374,0
ABT,2013Q1,0.1124406849597689,Health Care Equipment,76.66666666666667,4.0,28.634477615356445,0.1002671494506539,0.0,-0.1002671494506539,0
ABT,2013Q2,0.0964930062842084,Health Care Equipment,,,28.384876251220703,0.0236364552893999,-0.0087168122110906,-0.0323532675004905,0
ABT,2013Q2,0.0964930062842084,Health Care Equipment,,,28.384876251220703,0.0236364552893999,0.0,-0.0236364552893999,0
ABT,2013Q3,0.2010405827263267,Health Care Equipment,,,27.11885643005371,0.0468598364907757,-0.0446019144125225,-0.0914617509032982,0
ABT,2013Q3,0.2010405827263267,Health Care Equipment,,,27.11885643005371,0.0468598364907757,0.0,-0.0468598364907757,0
ABT,2013Q4,0.1161277602523659,Health Care Equipment,,,31.451387405395508,0.0992001020960913,0.1597608286513288,0.0605607265552374,0
ABT,2013Q4,0.1161277602523659,Health Care Equipment,76.93333333333334,3.5,31.451387405395508,0.0992001020960913,0.0,-0.0992001020960913,0
ABT,2014Q1,0.0788643533123028,Health Care Equipment,,,31.77574920654297,0.012973652675233,0.0103131158243219,-0.002660536850911,0
ABT,2014Q1,0.0788643533123028,Health Care Equipment,80.93333333333334,-1.4,31.77574920654297,0.012973652675233,0.0,-0.012973652675233,0
ABT,2014Q2,0.0921494957484674,Health Care Equipment,,,33.94826126098633,0.0469412693489832,0.0683701284373183,0.0214288590883351,0
ABT,2014Q2,0.0921494957484674,Health Care Equipment,,,33.94826126098633,0.0469412693489832,0.0,-0.0469412693489832,0
ABT,2014Q3,0.1059263634573735,Health Care Equipment,,,34.70612335205078,0.006152369218874,0.0223240325988476,0.0161716633799736,0
ABT,2014Q3,0.1059263634573735,Health Care Equipment,,,34.70612335205078,0.006152369218874,0.0,-0.006152369218874,0
ABT,2014Q4,0.1689693801344286,Health Care Equipment,89.76666666666667,2.0,37.76799011230469,0.0439133502506654,0.0882226669108228,0.0443093166601574,0
ABT,2015Q1,0.4680416581580559,Health Care Equipment,95.5,3.6,39.07271194458008,0.0043664047116331,0.034545704666723,0.0301792999550899,0
ABT,2015Q2,0.1516441005802707,Health Care Equipment,,,41.60371780395508,-0.0023114311711688,0.0647768156703565,0.0670882468415253,0
ABT,2015Q3,0.1126213592233009,Health Care Equipment,,,34.25802230834961,-0.0693516442046795,-0.176563439119067,-0.1072117949143875,0
ABT,2015Q4,0.1478411719352351,Health Care Equipment,91.3,0.7,38.47491455078125,0.064535403206559,0.123092109768516,0.058556706561957,0
ABT,2016Q1,0.0646878198567042,Health Care Equipment,91.56666666666666,2.3,36.06239318847656,0.0077301923153643,-0.0627037484156205,-0.0704339407309848,0
